thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
170,0,170,[np.float64(0.37125)],[np.float64(0.2725)],[1],[0],[0],[1.6843818000052124],['target'],170,0,170,0,358.9440499000484,,10,358.92727840004954,358.9440499000484,358.9440499000484,0.014859599992632866,360.6117083999561,[np.float64(0.37125)],[np.float64(0.2725)],[1],[0],[0],[1.6843818000052124],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
171,0,171,[np.float64(-0.07125)],[np.float64(-0.245)],[1],[0],[0],[1.8851050999946892],['target'],171,0,171,0,360.64413789997343,,10,360.62653929996304,360.64413789997343,360.64413789997343,0.014718999969772995,362.5117091999855,[np.float64(-0.07125)],[np.float64(-0.245)],[1],[0],[0],[1.8851050999946892],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
172,0,172,"[np.float64(-0.31625), np.float64(-0.29625)]","[np.float64(0.32625), np.float64(0.315)]","[1, 1]","[0, 0]","[0, 0]","[1.8584529999643564, 2.757730699959211]","[None, 'target']",172,0,172,0,362.5272040000418,,5,362.51978540001437,362.5272040000418,362.5272040000418,0.00796650000847876,365.2775643999921,"[np.float64(-0.31625), np.float64(-0.29625)]","[np.float64(0.32625), np.float64(0.315)]","[1, 1]","[0, 0]","[0, 0]","[1.8584529999643564, 2.757730699959211]","[None, 'target']",P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
173,0,173,[np.float64(0.485)],[np.float64(-0.33125)],[1],[0],[0],[4.1503276999574155],['target'],173,0,173,0,365.3095900999615,,10,365.29339240002446,365.3095900999615,365.3095900999615,0.015723500051535666,369.4437663999852,[np.float64(0.485)],[np.float64(-0.33125)],[1],[0],[0],[4.1503276999574155],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
174,0,174,[np.float64(-0.07)],[np.float64(0.37)],[1],[0],[0],[2.925230700057],['target'],174,0,174,0,369.4595771000022,,5,369.45181520003825,369.4595771000022,369.4595771000022,0.007941300049424171,372.3771049999632,[np.float64(-0.07)],[np.float64(0.37)],[1],[0],[0],[2.925230700057],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
175,0,175,"[np.float64(-0.08125), np.float64(-0.075)]","[np.float64(0.30625), np.float64(0.28625)]","[1, 1]","[0, 0]","[0, 0]","[1.651047999970615, 2.7007187000708655]","[None, 'target']",175,0,175,0,372.408685100032,,10,372.39219399995636,372.408685100032,372.408685100032,0.014999500010162592,375.09296619996894,"[np.float64(-0.08125), np.float64(-0.075)]","[np.float64(0.30625), np.float64(0.28625)]","[1, 1]","[0, 0]","[0, 0]","[1.651047999970615, 2.7007187000708655]","[None, 'target']",P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
176,0,176,[np.float64(0.23)],[np.float64(0.4275)],[1],[0],[0],[2.702575400006026],['target'],176,0,176,0,375.12433000002056,,10,375.1069013000233,375.12433000002056,375.12433000002056,0.013800900080241263,377.80953359999694,[np.float64(0.23)],[np.float64(0.4275)],[1],[0],[0],[2.702575400006026],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
177,0,177,[np.float64(0.39625)],[np.float64(-0.39375)],[1],[0],[0],[2.325161200016737],['target'],177,0,177,0,377.8246181999566,,5,377.81690880004317,377.8246181999566,377.8246181999566,0.007259399979375303,380.14212029997725,[np.float64(0.39625)],[np.float64(-0.39375)],[1],[0],[0],[2.325161200016737],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
178,0,178,[np.float64(0.07625)],[np.float64(0.23875)],[1],[0],[0],[1.95077949995175],['target'],178,0,178,0,380.1736593999667,,10,380.15724520001095,380.1736593999667,380.1736593999667,0.015028299996629357,382.1080725999782,[np.float64(0.07625)],[np.float64(0.23875)],[1],[0],[0],[1.95077949995175],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
179,0,179,[np.float64(0.38125)],[np.float64(-0.2275)],[1],[0],[0],[2.0519402000354603],['target'],179,0,179,0,382.14050690003205,,10,382.1229451999534,382.14050690003205,382.14050690003205,0.01472839992493391,384.1749344000127,[np.float64(0.38125)],[np.float64(-0.2275)],[1],[0],[0],[2.0519402000354603],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
180,0,180,"[np.float64(-0.23), np.float64(-0.23), np.float64(-0.2125)]","[np.float64(0.0475), np.float64(0.0475), np.float64(0.0525)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.468710400047712, 1.8513824000256136, 3.117801700020209]","[None, None, 'target']",180,0,180,0,384.20719069999177,,10,384.18969100003596,384.20719069999177,384.20719069999177,0.014644100097939372,387.3075521000428,"[np.float64(-0.23), np.float64(-0.23), np.float64(-0.2125)]","[np.float64(0.0475), np.float64(0.0475), np.float64(0.0525)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.468710400047712, 1.8513824000256136, 3.117801700020209]","[None, None, 'target']",P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
181,0,181,[np.float64(0.285)],[np.float64(-0.0175)],[1],[0],[0],[2.124891599989496],['target'],181,0,181,0,387.32291390001774,,5,387.3159010000527,387.32291390001774,387.32291390001774,0.008188399951905012,389.44084669998847,[np.float64(0.285)],[np.float64(-0.0175)],[1],[0],[0],[2.124891599989496],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
182,0,182,[np.float64(-0.2925)],[np.float64(-0.34375)],[1],[0],[0],[4.617482800036669],['target'],182,0,182,0,389.47244240005966,,10,389.45537730003707,389.47244240005966,389.47244240005966,0.014440500061027706,394.0729137000162,[np.float64(-0.2925)],[np.float64(-0.34375)],[1],[0],[0],[4.617482800036669],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
183,0,183,[np.float64(0.495)],[np.float64(0.27125)],[1],[0],[0],[2.851569899939932],['target'],183,0,183,0,394.10460550000425,,10,394.08779140003026,394.10460550000425,394.10460550000425,0.014760500052943826,396.93940979999024,[np.float64(0.495)],[np.float64(0.27125)],[1],[0],[0],[2.851569899939932],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
184,0,184,[np.float64(-0.055)],[np.float64(0.04625)],[1],[0],[0],[1.9082384000066668],['target'],184,0,184,0,396.9549551999662,,5,396.9475314000156,396.9549551999662,396.9549551999662,0.00800939998589456,398.85582100006286,[np.float64(-0.055)],[np.float64(0.04625)],[1],[0],[0],[1.9082384000066668],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
185,0,185,[np.float64(-0.07875)],[np.float64(0.21625)],[1],[0],[0],[1.458009299938567],['target'],185,0,185,0,398.8709604999749,,5,398.86379760003183,398.8709604999749,398.8709604999749,0.007889300002716482,400.32185519998893,[np.float64(-0.07875)],[np.float64(0.21625)],[1],[0],[0],[1.458009299938567],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
186,0,186,[np.float64(0.4825)],[np.float64(0.26375)],[1],[0],[0],[1.8756961000617594],['target'],186,0,186,0,400.33768200001214,,5,400.3298310000682,400.33768200001214,400.33768200001214,0.007883899961598217,402.2055751000298,[np.float64(0.4825)],[np.float64(0.26375)],[1],[0],[0],[1.8756961000617594],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
187,0,187,"[np.float64(-0.29125), np.float64(-0.2725)]","[np.float64(0.05375), np.float64(0.0525)]","[1, 1]","[0, 0]","[0, 0]","[1.45130670000799, 3.417074600001797]","[None, 'target']",187,0,187,0,402.23700850002933,,10,402.2206564999651,402.23700850002933,402.23700850002933,0.014994399971328676,405.6377902000677,"[np.float64(-0.29125), np.float64(-0.2725)]","[np.float64(0.05375), np.float64(0.0525)]","[1, 1]","[0, 0]","[0, 0]","[1.45130670000799, 3.417074600001797]","[None, 'target']",P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
188,0,188,[np.float64(-0.0525)],[np.float64(0.03625)],[1],[0],[0],[1.9585003000684083],['target'],188,0,188,0,405.65355090005323,,5,405.6461383999558,405.65355090005323,405.65355090005323,0.008153599919751287,407.6046876000473,[np.float64(-0.0525)],[np.float64(0.03625)],[1],[0],[0],[1.9585003000684083],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
189,0,189,[np.float64(-0.11125)],[np.float64(-0.2425)],[1],[0],[0],[3.024427100084722],['target'],189,0,189,0,407.6202837000601,,5,407.61274560005404,407.6202837000601,407.6202837000601,0.007967099896632135,410.63723059999757,[np.float64(-0.11125)],[np.float64(-0.2425)],[1],[0],[0],[3.024427100084722],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
190,0,190,[np.float64(0.03625)],[np.float64(-0.065)],[1],[0],[0],[2.301768400007859],['target'],190,0,190,0,410.66894140001386,,10,410.65224039996974,410.66894140001386,410.66894140001386,0.014902999973855913,412.9540592000121,[np.float64(0.03625)],[np.float64(-0.065)],[1],[0],[0],[2.301768400007859],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
191,0,191,[np.float64(-0.2425)],[np.float64(0.29625)],[1],[0],[0],[2.8417613999918103],['target'],191,0,191,0,412.9697001000168,,5,412.96170089999214,412.9697001000168,412.9697001000168,0.007531499955803156,415.8035256000003,[np.float64(-0.2425)],[np.float64(0.29625)],[1],[0],[0],[2.8417613999918103],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
192,0,192,[np.float64(-0.46125)],[np.float64(0.30875)],[1],[0],[0],[1.6252424999838695],['target'],192,0,192,0,415.81837660004385,,5,415.8115596000571,415.81837660004385,415.81837660004385,0.007932599983178079,417.43685179995373,[np.float64(-0.46125)],[np.float64(0.30875)],[1],[0],[0],[1.6252424999838695],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
193,0,193,[np.float64(0.00625)],[np.float64(0.01375)],[1],[0],[0],[4.1335057999240234],['target'],193,0,193,0,417.46796619996894,,10,417.4519779999973,417.46796619996894,417.46796619996894,0.015034400043077767,421.5855316000525,[np.float64(0.00625)],[np.float64(0.01375)],[1],[0],[0],[4.1335057999240234],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
194,0,194,[np.float64(0.05375)],[np.float64(0.2675)],[1],[0],[0],[2.4414879999822006],['target'],194,0,194,0,421.6009352999972,,5,421.59357779996935,421.6009352999972,421.6009352999972,0.0079369000159204,424.03511209995486,[np.float64(0.05375)],[np.float64(0.2675)],[1],[0],[0],[2.4414879999822006],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
195,0,195,"[np.float64(-0.1275), np.float64(-0.11)]","[np.float64(0.39875), np.float64(0.4125)]","[1, 1]","[0, 0]","[0, 0]","[2.20824339997489, 3.8076932999538258]","[None, 'target']",195,0,195,0,424.050626100041,,5,424.04303329996765,424.050626100041,424.050626100041,0.007827499997802079,427.850776999956,"[np.float64(-0.1275), np.float64(-0.11)]","[np.float64(0.39875), np.float64(0.4125)]","[1, 1]","[0, 0]","[0, 0]","[2.20824339997489, 3.8076932999538258]","[None, 'target']",P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
196,0,196,[np.float64(0.15)],[np.float64(-0.0175)],[1],[0],[0],[2.3248020000755787],['target'],196,0,196,0,427.86647849995643,,5,427.8591699999524,427.86647849995643,427.86647849995643,0.008242700016126037,430.18402539996896,[np.float64(0.15)],[np.float64(-0.0175)],[1],[0],[0],[2.3248020000755787],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
197,0,197,[np.float64(-0.09875)],[np.float64(0.04125)],[1],[0],[0],[1.7589674999471754],['target'],197,0,197,0,430.1995728999609,,5,430.1912940000184,430.1995728999609,430.1995728999609,0.007178400061093271,431.9503112999955,[np.float64(-0.09875)],[np.float64(0.04125)],[1],[0],[0],[1.7589674999471754],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
198,0,198,[np.float64(-0.165)],[np.float64(0.10875)],[1],[0],[0],[2.142294800025411],['target'],198,0,198,0,431.96616930002347,,5,431.9582715999568,431.96616930002347,431.96616930002347,0.007872199988923967,434.10061309998855,[np.float64(-0.165)],[np.float64(0.10875)],[1],[0],[0],[2.142294800025411],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
199,0,199,[np.float64(0.45875)],[np.float64(-0.15125)],[1],[0],[0],[4.433944799937308],['target'],199,0,199,0,434.1318616999779,,10,434.1155263000401,434.1318616999779,434.1318616999779,0.014823899953626096,438.5495288000675,[np.float64(0.45875)],[np.float64(-0.15125)],[1],[0],[0],[4.433944799937308],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
