delay,freq,conditions,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
0.7,1000,exp,159,4,3,space,0.3941729,None,605,1,[2.899676499888301],[2.8996978998184204],3,4,40,8,210.1151424,,210.0999824,210.1151424,211.1005335,211.1005335,211.1174187,211.5006996,space,0.3941729,None,211.5015409,0.7170248,1.0325832,212.5370798,212.5376469,212.5652973,212.5652973,212.5652973,215.4653897,605,1,[2.899676499888301],[2.8996978998184204],p_03,1,2025-11-06_14h20.51.371,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,59.65380512,2025-11-06 14h21.07.917331 +0530
0.1,1000,exp,160,5,3,space,0.4642591,None,680,1,[3.2000177996233106],[3.200030299834907],3,5,41,3,215.4808018,,215.4657186,215.4808018,216.4669405,216.4669405,216.4817496,216.9324399,space,0.4642591,None,216.9331911,0.1008102,0.4006649,217.3459131,217.3468982,217.3640243,217.3640243,217.3640243,220.5643618,680,1,[3.2000177996233106],[3.200030299834907],p_03,1,2025-11-06_14h20.51.371,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,59.65380512,2025-11-06 14h21.07.917331 +0530
0.7,400,unexp,161,6,3,space,0.3160426,None,500,1,[3.6331854998134077],[3.633200299926102],3,6,42,2,220.5806409,,220.5646543,220.5806409,221.5641794,221.5641794,221.5814778,221.8823223,space,0.3160426,None,221.8833822,0.7161114,1.0155006,222.9115087,222.9124269,222.9301578,222.9301578,222.9301578,226.563764,500,1,[3.6331854998134077],[3.633200299926102],p_03,1,2025-11-06_14h20.51.371,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,59.65380512,2025-11-06 14h21.07.917331 +0530
0.1,1000,exp,162,7,3,space,0.4390422,None,450,1,[1.950420499779284],[1.9504363001324236],3,7,43,6,226.5791174,,226.5640458,226.5791174,227.5633766,227.5633766,227.5801185,228.0154469,space,0.4390422,None,228.0162311,0.0991009,0.3997859,228.4301503,228.4308005,228.445536,228.445536,228.445536,230.3963774,450,1,[1.950420499779284],[1.9504363001324236],p_03,1,2025-11-06_14h20.51.371,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,59.65380512,2025-11-06 14h21.07.917331 +0530
0.4,400,unexp,163,8,3,space,1.4149941,None,500,1,[2.9837264004163444],[2.9837399004027247],3,8,44,1,230.4125134,,230.3967549,230.4125134,231.3972231,231.3972231,231.414198,232.8154674,space,1.4149941,None,232.8164487,0.4154626,0.7317628,233.549757,233.5503247,233.578222,233.578222,233.578222,236.5623231,500,1,[2.9837264004163444],[2.9837399004027247],p_03,1,2025-11-06_14h20.51.371,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,59.65380512,2025-11-06 14h21.07.917331 +0530
0.4,1000,exp,164,9,3,space,0.3827609,None,356,1,[1.851832099724561],[1.8518518996424973],3,9,45,10,236.5782967,,236.5626163,236.5782967,237.5621154,237.5621154,237.5804806,237.9454981,space,0.3827609,None,237.946511,0.4009617,0.7006298,238.6580827,238.6587518,238.6770909,238.6770909,238.6770909,240.5293313,356,1,[1.851832099724561],[1.8518518996424973],p_03,1,2025-11-06_14h20.51.371,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,59.65380512,2025-11-06 14h21.07.917331 +0530
0.1,1000,exp,165,10,3,space,1.5831969,None,456,1,[3.466580899897963],[3.466596500016749],3,10,46,9,240.5434816,,240.5296982,240.5434816,241.5294681,241.5294681,241.5462224,243.1281996,space,1.5831969,None,243.1291662,0.1008751,0.4003854,243.5404652,243.5410764,243.5596147,243.5596147,243.5596147,247.026606,456,1,[3.466580899897963],[3.466596500016749],p_03,1,2025-11-06_14h20.51.371,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,59.65380512,2025-11-06 14h21.07.917331 +0530
0.7,1000,exp,166,11,3,space,0.6598496,None,578,1,[3.351766100153327],[3.3517924998886883],3,11,47,5,247.0428167,,247.0269429,247.0428167,248.0279546,248.0279546,248.0450499,248.6944408,space,0.6598496,None,248.6954607,0.7143394,1.0150913,249.7308,249.7314052,249.7583478,249.7583478,249.7583478,253.1107932,578,1,[3.351766100153327],[3.3517924998886883],p_03,1,2025-11-06_14h20.51.371,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,59.65380512,2025-11-06 14h21.07.917331 +0530
0.1,1000,exp,167,0,4,space,0.5108189,None,789,1,[12.632696200162172],[12.632720400113612],4,0,48,3,253.126112,,253.1112177,253.126112,254.1250466,254.1250466,254.1250466,254.6421241,space,0.5108189,None,254.6428134,0.0991836,0.3999531,255.0628067,255.0632731,255.0905185,255.0905185,255.0905185,267.7235999,789,1,[12.632696200162172],[12.632720400113612],p_03,1,2025-11-06_14h20.51.371,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,59.65380512,2025-11-06 14h21.07.917331 +0530
0.7,1000,exp,168,1,4,space,0.9960302,None,500,1,[1.617237700149417],[1.617253600154072],4,1,49,11,267.7398515,,267.7239401,267.7398515,268.7249844,268.7249844,268.7410583,269.724779,space,0.9960302,None,269.7256274,0.6998344,0.9993978,270.7449601,270.745592,270.7719406,270.7719406,270.7719406,272.3895831,500,1,[1.617237700149417],[1.617253600154072],p_03,1,2025-11-06_14h20.51.371,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,59.65380512,2025-11-06 14h21.07.917331 +0530
0.4,1000,exp,169,2,4,space,0.2900229,None,320,1,[2.0835782000795007],[2.0835914998315275],4,2,50,4,272.4055819,,272.3898668,272.4055819,273.3899188,273.3899188,273.4076813,273.6909918,space,0.2900229,None,273.6920204,0.4001678,0.6992097,274.4022925,274.402922,274.4213854,274.4213854,274.4213854,276.5052985,320,1,[2.0835782000795007],[2.0835914998315275],p_03,1,2025-11-06_14h20.51.371,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,59.65380512,2025-11-06 14h21.07.917331 +0530
0.7,1000,exp,170,3,4,space,0.4015986,None,130,1,[2.1669661002233624],[2.166983200237155],4,3,51,5,276.5212651,,276.5055924,276.5212651,277.5062767,277.5062767,277.523893,277.9233117,space,0.4015986,None,277.9243373,0.6995455,0.9992179,278.9337572,278.9344126,278.9537182,278.9537182,278.9537182,281.1210685,130,1,[2.1669661002233624],[2.166983200237155],p_03,1,2025-11-06_14h20.51.371,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,59.65380512,2025-11-06 14h21.07.917331 +0530
0.4,400,unexp,171,4,4,space,0.3208286,None,213,1,[3.0670340000651777],[3.067050800193101],4,4,52,1,281.1369154,,281.1214323,281.1369154,282.1225757,282.1225757,282.1373893,282.4556718,space,0.3208286,None,282.4567052,0.3999729,0.7002054,283.1717836,283.1723736,283.2032958,283.2032958,283.2032958,286.2707629,213,1,[3.0670340000651777],[3.067050800193101],p_03,1,2025-11-06_14h20.51.371,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,59.65380512,2025-11-06 14h21.07.917331 +0530
0.1,400,unexp,172,5,4,space,0.464785,None,304,1,[11.449405400082469],[11.44942170009017],4,5,53,0,286.2858241,,286.2711135,286.2858241,287.2705289,287.2705289,287.2875362,287.7393077,space,0.464785,None,287.740318,0.1159827,0.4153158,288.1706064,288.1712916,288.1858324,288.1858324,288.1858324,299.6356996,304,1,[11.449405400082469],[11.44942170009017],p_03,1,2025-11-06_14h20.51.371,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,59.65380512,2025-11-06 14h21.07.917331 +0530
0.1,1000,exp,173,6,4,space,0.0511456,None,400,1,[4.183843799866736],[4.183858999982476],4,6,54,6,299.6512873,,299.6360835,299.6512873,300.6355209,300.6355209,300.6527763,300.7034827,space,0.0511456,None,300.7042724,0.1155569,0.4160397,301.1311275,301.1319548,301.1503002,301.1503002,301.1503002,305.334548,400,1,[4.183843799866736],[4.183858999982476],p_03,1,2025-11-06_14h20.51.371,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,59.65380512,2025-11-06 14h21.07.917331 +0530
0.4,1000,exp,174,7,4,space,0.2605073,None,500,1,[2.6652905996888876],[2.66530520003289],4,7,55,7,305.3496233,,305.3348434,305.3496233,306.3350165,306.3350165,306.3498978,306.601363,space,0.2605073,None,306.6021061,0.4001642,0.6995894,307.3182728,307.3188579,307.3505745,307.3505745,307.3505745,310.0163015,500,1,[2.6652905996888876],[2.66530520003289],p_03,1,2025-11-06_14h20.51.371,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,59.65380512,2025-11-06 14h21.07.917331 +0530
0.1,1000,exp,175,8,4,space,1.2674859,None,10,1,[3.5321217998862267],[3.5321341999806464],4,8,56,9,310.0330265,,310.0166105,310.0330265,311.0176678,311.0176678,311.0337347,312.2997125,space,1.2674859,None,312.3005028,0.1011338,0.4009232,312.7180791,312.7186146,312.7497157,312.7497157,312.7497157,316.2822217,10,1,[3.5321217998862267],[3.5321341999806464],p_03,1,2025-11-06_14h20.51.371,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,59.65380512,2025-11-06 14h21.07.917331 +0530
0.4,1000,exp,176,9,4,space,0.493549,None,111,1,[6.515927599743009],[6.515939799603075],4,9,57,10,316.2979223,,316.282522,316.2979223,317.2834981,317.2834981,317.3000889,317.7831896,space,0.493549,None,317.7843197,0.4001506,0.699822,318.4991869,318.4997646,318.5142668,318.5142668,318.5142668,325.0305665,111,1,[6.515927599743009],[6.515939799603075],p_03,1,2025-11-06_14h20.51.371,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,59.65380512,2025-11-06 14h21.07.917331 +0530
0.7,400,unexp,177,10,4,space,0.5941558,None,676,1,[2.6656073997728527],[2.6656237998977304],4,10,58,2,325.0464608,,325.0308362,325.0464608,326.031433,326.031433,326.0488599,326.6321481,space,0.5941558,None,326.6331669,0.6996358,0.9996709,327.6502784,327.6508626,327.6805277,327.6805277,327.6805277,330.3465196,676,1,[2.6656073997728527],[2.6656237998977304],p_03,1,2025-11-06_14h20.51.371,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,59.65380512,2025-11-06 14h21.07.917331 +0530
0.7,1000,exp,178,11,4,space,0.3500276,None,80,1,[2.6513769002631307],[2.6513915001414716],4,11,59,8,330.3622232,,330.3468129,330.3622232,331.3622054,331.3622054,331.3622054,331.7131409,space,0.3500276,None,331.7141059,0.6990703,0.9988853,332.7287567,332.7292196,332.7610882,332.7610882,332.7610882,335.4128851,80,1,[2.6513769002631307],[2.6513915001414716],p_03,1,2025-11-06_14h20.51.371,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,59.65380512,2025-11-06 14h21.07.917331 +0530
0.1,1000,exp,179,0,0,space,0.5633817,None,90,1,[6.800195999909192],[6.800205999985337],0,0,0,3,0.0618293,,0.0397843,0.0618293,1.0127411,1.0127411,1.0621903,1.5857038,space,0.5633817,None,1.5866838,0.1089604,0.4092145,2.0046225,2.0055623,2.0272027,2.0272027,2.0272027,8.8277423,90,1,[6.800195999909192],[6.800205999985337],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,400,unexp,180,1,0,space,0.690238,None,450,1,[1.7015303000807762],[1.7015423001721501],0,1,1,2,8.8435346,,8.8280862,8.8435346,9.8433697,9.8433697,9.8433697,10.5440463,space,0.690238,None,10.5448263,0.6996173,0.9989557,11.5635357,11.5640014,11.5928391,11.5928391,11.5928391,13.2948228,450,1,[1.7015303000807762],[1.7015423001721501],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,1000,exp,181,2,0,space,0.529977,None,568,1,[2.1512055001221597],[2.151219699997455],0,2,2,5,13.3100524,,13.2951266,13.3100524,14.3096613,14.3096613,14.3096613,14.8435244,space,0.529977,None,14.844352,0.7156497,1.0158118,15.8715868,15.8723243,15.8914324,15.8914324,15.8914324,18.0430937,568,1,[2.1512055001221597],[2.151219699997455],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,1000,exp,182,3,0,space,0.3681642,None,60,1,[1.2180710998363793],[1.218085499946028],0,3,3,7,18.0587787,,18.0435221,18.0587787,19.0421732,19.0421732,19.0586612,19.4256551,space,0.3681642,None,19.4265738,0.3995436,0.6991176,20.136537,20.1381721,20.1575375,20.1575375,20.1575375,21.3760385,60,1,[1.2180710998363793],[1.218085499946028],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,1000,exp,183,4,0,space,0.3019555,None,450,1,[3.1517635001800954],[3.151774600148201],0,4,4,4,21.3913393,,21.3764356,21.3913393,22.3909029,22.3909029,22.3909029,22.7083747,space,0.3019555,None,22.7090251,0.3999639,0.6993994,23.4230556,23.4234705,23.4400699,23.4400699,23.4400699,26.5921686,450,1,[3.1517635001800954],[3.151774600148201],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,1000,exp,184,5,0,space,0.3182996,None,555,1,[1.518330399878323],[1.5183414001949131],0,5,5,8,26.6073246,,26.5924601,26.6073246,27.6070326,27.6070326,27.6070326,27.9410993,space,0.3182996,None,27.9420466,0.7161032,1.0157685,28.9703996,28.9708686,28.989601,28.989601,28.989601,30.5082833,555,1,[1.518330399878323],[1.5183414001949131],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,1000,exp,185,6,0,space,1.4108352,None,980,1,[4.384082700125873],[4.384095800109208],0,6,6,10,30.5236631,,30.5085739,30.5236631,31.5232879,31.5232879,31.5232879,32.9398652,space,1.4108352,None,32.9407834,0.4001373,0.6998109,33.6538341,33.6542996,33.6721767,33.6721767,33.6721767,38.0566678,980,1,[4.384082700125873],[4.384095800109208],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,400,unexp,186,7,0,space,0.283771,None,100,1,[6.750358100049198],[6.750368599779904],0,7,7,1,38.0719808,,38.0570256,38.0719808,39.072041,39.072041,39.072041,39.3722432,space,0.283771,None,39.3731379,0.3992792,0.6996409,40.0830369,40.0834749,40.1040073,40.1040073,40.1040073,46.8547442,100,1,[6.750358100049198],[6.750368599779904],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,400,unexp,187,8,0,space,0.5448286,None,222,1,[3.0008306996896863],[3.0008413000032306],0,8,8,0,46.8706572,,46.8550971,46.8706572,47.8535636,47.8535636,47.8707527,48.4042941,space,0.5448286,None,48.4049345,0.0990923,0.3992317,48.8206118,48.8210653,48.8360933,48.8360933,48.8360933,51.8372714,222,1,[3.0008306996896863],[3.0008413000032306],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,1000,exp,188,9,0,space,0.6475032,None,234,1,[1.9180843001231551],[1.9180982001125813],0,9,9,11,51.8531983,,51.8375855,51.8531983,52.8530954,52.8530954,52.8530954,53.5033345,space,0.6475032,None,53.5039758,0.6996952,0.9993772,54.5149179,54.5153491,54.5353613,54.5353613,54.5353613,56.4538733,234,1,[1.9180843001231551],[1.9180982001125813],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,189,10,0,space,0.5676232,None,123,1,[1.4847129001282156],[1.4847291000187397],0,10,10,9,56.469178,,56.4542677,56.469178,57.4691874,57.4691874,57.4691874,58.0527244,space,0.5676232,None,58.0535944,0.0999311,0.3995237,58.4652496,58.4658078,58.4846733,58.4846733,58.4846733,59.9698563,123,1,[1.4847129001282156],[1.4847291000187397],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,190,11,0,space,0.6181854,None,234,1,[1.534965300001204],[1.5349776004441082],0,11,11,6,59.985171,,59.9702476,59.985171,60.9851571,60.9851571,60.9851571,61.6187436,space,0.6181854,None,61.6194351,0.0993582,0.4004655,62.0367647,62.0372017,62.0508851,62.0508851,62.0508851,63.5862656,234,1,[1.534965300001204],[1.5349776004441082],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,1000,exp,191,0,1,space,0.2696809,None,324,1,[2.6502871001139283],[2.6503070001490414],1,0,12,7,63.6017589,,63.5865668,63.6017589,64.6017834,64.6017834,64.6017834,64.8871628,space,0.2696809,None,64.8882275,0.4152068,0.7150655,65.6215456,65.6222269,65.6514532,65.6514532,65.6514532,68.3023233,324,1,[2.6502871001139283],[2.6503070001490414],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,192,1,1,space,0.2646567,None,650,1,[1.9006449999287724],[1.900658699683845],1,1,13,9,68.3177832,,68.3027384,68.3177832,69.3172178,69.3172178,69.3172178,69.5844509,space,0.2646567,None,69.5851611,0.0998678,0.3997622,70.0021431,70.0026375,70.033525,70.033525,70.033525,71.9346113,650,1,[1.9006449999287724],[1.900658699683845],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,400,unexp,193,2,1,space,0.4125123,None,654,1,[2.3677691998891532],[2.367779199965298],1,2,14,1,71.949998,,71.9349721,71.949998,72.9497802,72.9497802,72.9497802,73.3672273,space,0.4125123,None,73.3678723,0.3992779,0.6989205,74.0782151,74.0787089,74.0989543,74.0989543,74.0989543,76.4671192,654,1,[2.3677691998891532],[2.367779199965298],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,194,3,1,space,0.3382999,None,645,1,[1.934247300028801],[1.9342594998888671],1,3,15,6,76.4826045,,76.467436,76.4826045,77.4657481,77.4657481,77.4826931,77.8160585,space,0.3382999,None,77.8166959,0.0999708,0.3996487,78.2283103,78.228877,78.248407,78.248407,78.248407,80.1830849,645,1,[1.934247300028801],[1.9342594998888671],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
